Periodo,F1_Score,Accuracy,Precision,Recall,Dropout,LR,Momentum
2022-01,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.2811391702843374,0.01849947566688645,0.2867979698873355
2022-02,0.9217638691322901,0.9473684210526315,0.9473684210526315,1.0,0.23066261143001784,0.013534830777215894,0.4622450748407579
2022-05,0.9675107501194459,0.9782608695652174,0.9782608695652174,1.0,0.1480236225528806,0.03494620549652253,0.15853071616267436
2022-06,0.3333333333333333,0.5,0.5,1.0,0.19722252353424985,0.05561948449821428,0.7935680073554834
2022-07,0.5952380952380952,0.7142857142857143,0.7142857142857143,1.0,0.49035054037025017,0.005337629216545762,0.6398663827445358
2022-08,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.4954704834445953,0.00032492984082151366,0.8422180622658639
2022-10,1.0,1.0,1.0,1.0,0.2699967560152484,0.0013225759636783267,0.37534558846402344
2022-11,0.912655971479501,0.9411764705882353,0.9411764705882353,1.0,0.4518816857593362,0.014175614002916817,0.8883786250980122
2022-13,0.9596445760829322,0.972972972972973,0.972972972972973,1.0,0.47174241371869396,0.011877318208238908,0.6494167754203879
2022-15,0.6428571428571428,0.75,0.75,1.0,0.4954828692251855,0.00035909141772916525,0.8639591889554075
2022-16,0.22857142857142856,0.4,0.4,1.0,0.47556372294587246,0.0058360219913160165,0.4667279933175439
2022-18,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.30459565035832026,0.00010560533278129462,0.3149677856274671
2022-20,1.0,1.0,1.0,1.0,0.2891574995795314,0.00044723287895997066,0.8856769003273564
2022-21,1.0,1.0,1.0,1.0,0.20001661877897875,0.005884779097185122,0.25866673061945766
2022-22,0.46886446886446886,0.6153846153846154,0.6153846153846154,1.0,0.24710432508715663,0.009436298267430348,0.7769523264421546
2022-24,0.728448275862069,0.8125,0.8125,1.0,0.22601453092367554,0.005209882443670042,0.09330131992557077
2022-25,1.0,1.0,1.0,1.0,0.1780073803845381,0.048599661244687786,0.6642449361524481
2022-26,1.0,1.0,1.0,1.0,0.23581472342621934,0.003409649301206362,0.03266835567359246
2022-28,1.0,1.0,1.0,1.0,0.4066175195351728,0.00021805959896276428,0.08614154926763876
2022-29,1.0,1.0,1.0,1.0,0.4569784237504767,0.00097703569462259,0.7867209992337187
2022-30,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.4073215642705995,0.009106521179453878,0.16835763533500103
2022-31,0.6914285714285714,0.7857142857142857,0.7857142857142857,1.0,0.20975460540978563,0.05553607855227747,0.8231351887512031
2022-32,0.711111111111111,0.8,0.8,1.0,0.36134860462588736,0.001122717409419639,0.04445004114460316
2022-34,1.0,1.0,1.0,1.0,0.33211443128131324,0.003667818672645114,0.7809845446324225
2022-35,0.6688963210702341,0.7692307692307693,0.7692307692307693,1.0,0.2291509365182719,0.09552923536984108,0.6428714936898368
2022-36,1.0,1.0,1.0,1.0,0.23069926625950232,0.008577884254814426,0.39056895107216905
2022-37,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.10344478604243985,0.07232608211355168,0.22475883124522067
2022-38,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.4613594547426949,0.014725003556959517,0.7217019852304579
2022-39,1.0,1.0,1.0,1.0,0.4749153027080997,0.007167815842016495,0.30141113637592354
2022-40,0.8658008658008658,0.9090909090909091,0.9090909090909091,1.0,0.10908717630570385,0.0002901966541099049,0.19125770818732066
2022-41,1.0,1.0,1.0,1.0,0.3345267560245471,0.0006841002273748291,0.11028672015410214
2022-42,0.8004434589800443,0.8636363636363636,0.8636363636363636,1.0,0.33735898943596954,0.0008108780455728264,0.3381496361179092
2022-43,0.9701010101010101,0.98,0.98,1.0,0.1526361763607862,0.007795484200515081,0.35168187142120716
2022-44,1.0,1.0,1.0,1.0,0.37306833083009394,0.0007347208440025283,0.6052671793264991
2022-45,1.0,1.0,1.0,1.0,0.2723651935289036,0.020015950813195627,0.5896648727059562
2022-46,0.9174603174603173,0.9444444444444444,0.9444444444444444,1.0,0.2594283684465826,0.0030935989528160608,0.362568028553805
2022-47,0.8526315789473683,0.9,0.9,1.0,0.3659836103870331,0.051285533030162984,0.7746779241085083
2022-48,0.8861538461538461,0.9230769230769231,0.9230769230769231,1.0,0.22261757328270823,0.00018424935297204264,0.626468464279649
2022-49,1.0,1.0,1.0,1.0,0.2669323907876283,0.000100968867577794,0.021380086516422703
2022-50,1.0,1.0,1.0,1.0,0.35698956873046606,0.0001535704430220302,0.45165102411934466
2022-51,1.0,1.0,1.0,1.0,0.1792321496516227,0.001538359461425464,0.1449641844927849
2022-52,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.18370278598532772,0.0004913215396038995,0.2885237179696747
2023-01,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,0.43179691038611456,0.0006759525870383815,0.7964320657570201
2023-02,1.0,1.0,1.0,1.0,0.2428257450156457,0.05927191158411353,0.38186873597153564
2023-03,1.0,1.0,1.0,1.0,0.2560506241841947,0.05911914461822003,0.8360722128392846
2023-04,0.9352657004830917,0.9565217391304348,0.9565217391304348,1.0,0.1824974103716196,0.021812558756489346,0.2807499534743358
2023-05,0.9011494252873563,0.9333333333333333,0.9333333333333333,1.0,0.2135271695180339,0.03389543983687457,0.8460760449641277
2023-06,0.7575757575757575,0.8333333333333334,0.8333333333333334,1.0,0.20722258522896775,0.0003068357601394648,0.578137172609854
2023-09,0.8861538461538461,0.9230769230769231,0.9230769230769231,1.0,0.10352521108460083,0.007040769971257743,0.388664503349535
2023-10,0.7363636363636363,0.8181818181818182,0.8181818181818182,1.0,0.40309161451339415,0.0025756833034127967,0.19240125205985095
2023-11,0.8304552590266876,0.8846153846153846,0.8846153846153846,1.0,0.45346197661184584,0.02049073629644504,0.8554341090612627
2023-12,0.9737618382238783,0.9824561403508771,0.9824561403508771,1.0,0.17592097564968567,0.0033197482961922595,0.8652281992733176
2023-13,1.0,1.0,1.0,1.0,0.30818925582807366,0.00019992837489426582,0.6492053077840807
2023-14,1.0,1.0,1.0,1.0,0.2898083282508026,0.00013553483894513874,0.07967229150617497
2023-15,0.9660397074190178,0.9772727272727273,0.9772727272727273,1.0,0.3882194897633011,0.0008067352512056424,0.43061020395161126
2023-16,1.0,1.0,1.0,1.0,0.13065635689858057,0.013490811702875978,0.5420474721721565
2023-17,1.0,1.0,1.0,1.0,0.34864429174741496,0.00021507832106336223,0.039469789306868244
2023-18,1.0,1.0,1.0,1.0,0.2173203937423629,0.00010616379967700603,0.4344972506688068
2023-22,0.8595238095238096,0.9047619047619048,0.9047619047619048,1.0,0.4293102383581071,0.03758993726674981,0.44338001079076367
2023-23,1.0,1.0,1.0,1.0,0.18428106132966274,0.0007355559844562889,0.8473216708633501
2023-24,1.0,1.0,1.0,1.0,0.17099709789904166,0.00024683756920652514,0.3128026887286198
2023-25,1.0,1.0,1.0,1.0,0.47843019184328706,0.008088043550222732,0.42852580407558905
2023-27,1.0,1.0,1.0,1.0,0.4565348241747208,0.05062914488052034,0.787328520403583
2023-28,1.0,1.0,1.0,1.0,0.4223539195534871,0.0001667935279064115,0.6737497531047288
2023-29,1.0,1.0,1.0,1.0,0.4504651382777769,0.0155542513122505,0.8210954150310666
2023-30,0.3333333333333333,0.5,0.5,1.0,0.15319811264728878,0.008705636906421671,0.31719243627805094
2023-31,0.3333333333333333,0.5,0.5,1.0,0.3376037163369981,0.0012386480309465073,0.6552542517706024
2023-32,0.5664335664335665,0.6923076923076923,0.6923076923076923,1.0,0.3037550835173586,0.011198182009802504,0.23643789601004256
2023-34,0.3333333333333333,0.5,0.5,1.0,0.3454988372843768,0.0002863844929602018,0.07470070475673474
2023-35,0.8047619047619048,0.8666666666666667,0.8666666666666667,1.0,0.13243123929864634,0.0007549485370058257,0.6133153833348692
2023-37,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.24367721367486667,0.08712597819007657,0.37655640928049056
2023-38,0.3333333333333333,0.5,0.5,1.0,0.2700060658807568,0.010881621053601737,0.3443866997488722
2023-39,0.3333333333333333,0.5,0.5,1.0,0.16157492352623032,0.037061965793336094,0.6342333423384883
2023-40,0.9090909090909091,0.8333333333333334,1.0,0.8333333333333334,0.16247779367678522,0.005264784062498876,0.7818051419492436
2023-41,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.2176898901921284,0.011112863762331593,0.8745312815573659
2023-42,1.0,1.0,1.0,1.0,0.18706791845950899,0.037207895533506466,0.0767691573647127
2023-43,1.0,1.0,1.0,1.0,0.22939574573230367,0.003067784551951648,0.5440498551023861
2023-44,0.8903133903133904,0.9259259259259259,0.9259259259259259,1.0,0.2716543130542548,0.0009895420009180505,0.5223907056337437
2023-45,0.7243107769423559,0.8095238095238095,0.8095238095238095,1.0,0.2173625219408046,0.0012616958591750353,0.7119940455652699
2023-46,1.0,1.0,1.0,1.0,0.1319201242451103,0.00018293561165695814,0.6333674930901156
2023-47,0.9573498964803312,0.9714285714285714,0.9714285714285714,1.0,0.17443021542152926,0.00010656873656279123,0.5501150530503005
2023-48,0.7408963585434174,0.8214285714285714,0.8214285714285714,1.0,0.26232675312356535,0.04247967482472207,0.8738678705213189
2023-50,0.8526315789473684,0.9,0.9,1.0,0.2783048469098145,0.006639682670945665,0.33505406907668445
2023-51,1.0,1.0,1.0,1.0,0.19632752133066955,0.07802357825852346,0.7283811783298636
2023-52,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.3889219828639745,0.009646163690821155,0.6715474030684705
2024-01,0.6428571428571428,0.75,0.75,1.0,0.20754433272463488,0.0005193573799588223,0.5756552153901905
2024-03,1.0,1.0,1.0,1.0,0.13537916740696454,0.0021634752517915973,0.8191593649678296
2024-04,0.7575757575757576,0.8333333333333334,0.8333333333333334,1.0,0.33184454572575717,0.0005984869853745189,0.6200391464664651
2024-07,0.869683257918552,0.9117647058823529,0.9117647058823529,1.0,0.38586205160107756,0.05753920205425046,0.7985028609912821
2024-09,0.9274390243902438,0.9512195121951219,0.9512195121951219,1.0,0.13498246992225568,0.0027223236935822897,0.5966682021561627
2024-11,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,0.3440023963617023,0.00026784053984358535,0.2796995007122202
2024-13,0.7756410256410255,0.8461538461538461,0.8461538461538461,1.0,0.46602859365093763,0.0007132826547854849,0.6199333106410405
2024-14,0.0,0.0,0.0,0.0,0.12621408309757298,0.0005118897119464669,0.6374285832512919
2024-15,0.3333333333333333,0.5,0.5,1.0,0.34186414856413927,0.0001086014199763198,0.07093239415392137
2024-16,0.942684766214178,0.9615384615384616,0.9615384615384616,1.0,0.26099149783085906,0.004244782303371958,0.1852899874931458
2024-17,0.0,0.0,0.0,0.0,0.20428687067418938,0.03649898461340792,0.6530158071974886
