time,open,high,low,close,tick_volume,spread,real_volume
2020-05-13 15:00:00,1.23215,1.23323,1.23123,1.2317,6625,2,0
2020-05-13 16:00:00,1.23171,1.23262,1.22658,1.22717,15988,2,0
2020-05-13 17:00:00,1.22717,1.22719,1.22223,1.22258,13622,2,0
2020-05-13 18:00:00,1.22258,1.2242899999999999,1.2218,1.22243,9825,2,0
2020-05-13 19:00:00,1.22241,1.22328,1.221,1.22263,9103,2,0
2020-05-13 20:00:00,1.22263,1.22423,1.22166,1.22326,6740,2,0
2020-05-13 21:00:00,1.22326,1.22366,1.22154,1.22188,5848,2,0
2020-05-13 22:00:00,1.22189,1.22294,1.22138,1.22201,6091,2,0
2020-05-13 23:00:00,1.22202,1.2237,1.22167,1.22316,2694,2,0
2020-05-14 00:00:00,1.22334,1.22359,1.22253,1.22339,562,3,0
2020-05-14 01:00:00,1.2234099999999999,1.22367,1.2227000000000001,1.22317,1043,4,0
2020-05-14 02:00:00,1.2232,1.22414,1.22298,1.22379,2695,2,0
2020-05-14 03:00:00,1.2238,1.2241,1.22273,1.22351,3068,2,0
2020-05-14 04:00:00,1.2235,1.22391,1.22036,1.22038,4214,2,0
2020-05-14 05:00:00,1.22037,1.22181,1.22035,1.22173,2489,2,0
2020-05-14 06:00:00,1.22173,1.22192,1.22052,1.22116,2203,2,0
2020-05-14 07:00:00,1.22116,1.22137,1.22039,1.22079,1411,2,0
2020-05-14 08:00:00,1.22079,1.22115,1.21926,1.21953,1752,2,0
2020-05-14 09:00:00,1.21952,1.2205300000000001,1.2182,1.21874,4668,2,0
2020-05-14 10:00:00,1.21873,1.2218,1.2180900000000001,1.21906,8634,2,0
2020-05-14 11:00:00,1.21905,1.22181,1.2189,1.22014,7449,2,0
2020-05-14 12:00:00,1.22015,1.22293,1.2199200000000001,1.22237,5320,2,0
2020-05-14 13:00:00,1.22237,1.22256,1.21919,1.22022,9506,2,0
2020-05-14 14:00:00,1.22022,1.22046,1.21839,1.21982,8016,2,0
2020-05-14 15:00:00,1.21982,1.2199200000000001,1.21654,1.21815,8296,2,0
2020-05-14 16:00:00,1.21815,1.2200199999999999,1.21753,1.21916,7768,2,0
2020-05-14 17:00:00,1.21915,1.22187,1.21851,1.21985,10594,2,0
2020-05-14 18:00:00,1.21985,1.22118,1.21787,1.21924,8658,2,0
2020-05-14 19:00:00,1.21925,1.22037,1.2184300000000001,1.2196799999999999,7991,2,0
2020-05-14 20:00:00,1.21969,1.22103,1.21888,1.21916,5995,2,0
2020-05-14 21:00:00,1.21916,1.2198,1.21877,1.2194099999999999,5609,2,0
2020-05-14 22:00:00,1.2194099999999999,1.22322,1.21918,1.22259,6935,2,0
2020-05-14 23:00:00,1.2226,1.22319,1.22198,1.22296,2562,2,0
2020-05-15 00:00:00,1.22201,1.2231,1.21956,1.2229700000000001,1064,30,0
2020-05-15 01:00:00,1.22302,1.22306,1.2221899999999999,1.2225,2087,2,0
2020-05-15 02:00:00,1.22251,1.22347,1.22251,1.22325,1903,2,0
2020-05-15 03:00:00,1.22325,1.22387,1.22171,1.2223,3263,2,0
2020-05-15 04:00:00,1.22231,1.22262,1.22054,1.22151,3254,2,0
2020-05-15 05:00:00,1.22149,1.22172,1.22025,1.22101,3797,2,0
2020-05-15 06:00:00,1.22102,1.22131,1.22045,1.22085,2472,2,0
2020-05-15 07:00:00,1.22084,1.22177,1.22076,1.22168,1966,2,0
2020-05-15 08:00:00,1.22169,1.22173,1.22055,1.22095,2725,2,0
2020-05-15 09:00:00,1.22095,1.22153,1.21888,1.21956,4194,2,0
2020-05-15 10:00:00,1.21956,1.22186,1.21872,1.22138,7140,2,0
2020-05-15 11:00:00,1.22138,1.22254,1.22012,1.22052,5879,2,0
2020-05-15 12:00:00,1.2205,1.22111,1.21961,1.22065,5327,2,0
2020-05-15 13:00:00,1.22064,1.22191,1.2191,1.21979,6682,2,0
2020-05-15 14:00:00,1.2198,1.22038,1.21546,1.21591,8467,2,0
2020-05-15 15:00:00,1.21589,1.2194099999999999,1.21506,1.21808,12956,2,0
2020-05-15 16:00:00,1.21808,1.21851,1.21554,1.21571,11889,2,0
2020-05-15 17:00:00,1.21571,1.21755,1.21144,1.21255,13263,2,0
2020-05-15 18:00:00,1.21255,1.21369,1.21169,1.21278,8950,2,0
2020-05-15 19:00:00,1.21278,1.21319,1.21134,1.21194,7407,2,0
2020-05-15 20:00:00,1.21195,1.2125,1.21142,1.21183,3912,2,0
2020-05-15 21:00:00,1.21183,1.21263,1.2116,1.2117,2914,2,0
2020-05-15 22:00:00,1.21174,1.21211,1.21108,1.21171,2886,2,0
2020-05-15 23:00:00,1.21173,1.212,1.21006,1.2101899999999999,2184,2,0
2020-05-18 00:00:00,1.2086000000000001,1.20883,1.20744,1.20797,483,22,0
2020-05-18 01:00:00,1.20794,1.20981,1.20794,1.20896,2541,2,0
2020-05-18 02:00:00,1.20899,1.2095799999999999,1.20791,1.2085,2812,2,0
2020-05-18 03:00:00,1.2085,1.20952,1.20838,1.20933,3758,2,0
2020-05-18 04:00:00,1.20933,1.21108,1.20925,1.21072,2882,2,0
2020-05-18 05:00:00,1.21071,1.21147,1.21068,1.21072,4070,2,0
2020-05-18 06:00:00,1.21072,1.21107,1.2101600000000001,1.21075,1858,2,0
2020-05-18 07:00:00,1.21075,1.21096,1.20934,1.20972,1356,2,0
2020-05-18 08:00:00,1.20974,1.21015,1.20946,1.20991,1654,2,0
2020-05-18 09:00:00,1.20991,1.21148,1.20914,1.21034,4075,2,0
2020-05-18 10:00:00,1.21035,1.2119900000000001,1.2101899999999999,1.21088,5173,2,0
2020-05-18 11:00:00,1.21091,1.21256,1.20953,1.2104300000000001,6303,2,0
2020-05-18 12:00:00,1.2104300000000001,1.21274,1.20985,1.21238,5867,2,0
2020-05-18 13:00:00,1.2123599999999999,1.21389,1.21196,1.21241,6065,2,0
2020-05-18 14:00:00,1.2124,1.21578,1.21173,1.21507,6482,2,0
2020-05-18 15:00:00,1.21509,1.21731,1.2145299999999999,1.21644,6888,2,0
2020-05-18 16:00:00,1.21644,1.22086,1.21619,1.21888,9959,2,0
2020-05-18 17:00:00,1.21889,1.22059,1.21712,1.21921,8064,0,0
2020-05-18 18:00:00,1.21921,1.22272,1.21886,1.22079,13214,2,0
2020-05-18 19:00:00,1.2208,1.22144,1.21741,1.21798,9798,2,0
2020-05-18 20:00:00,1.21798,1.21994,1.21746,1.21945,6115,2,0
2020-05-18 21:00:00,1.21944,1.21998,1.21899,1.21919,4284,2,0
2020-05-18 22:00:00,1.21921,1.21998,1.21912,1.21979,3191,2,0
2020-05-18 23:00:00,1.21979,1.21989,1.21919,1.21929,1989,2,0
2020-05-19 00:00:00,1.21948,1.21974,1.21848,1.2196500000000001,1533,11,0
2020-05-19 01:00:00,1.2196500000000001,1.22017,1.21902,1.22003,894,2,0
2020-05-19 02:00:00,1.22003,1.22008,1.21914,1.21993,1614,2,0
2020-05-19 03:00:00,1.21993,1.2221899999999999,1.21972,1.2217,3446,2,0
2020-05-19 04:00:00,1.2217,1.2217,1.2205,1.22065,3426,2,0
2020-05-19 05:00:00,1.22065,1.22069,1.21935,1.21947,2792,2,0
2020-05-19 06:00:00,1.21947,1.21976,1.21835,1.21923,2701,2,0
2020-05-19 07:00:00,1.21924,1.22079,1.21924,1.22041,2169,2,0
2020-05-19 08:00:00,1.22041,1.22057,1.2194,1.22003,3325,2,0
2020-05-19 09:00:00,1.22003,1.22684,1.21995,1.22497,8754,2,0
2020-05-19 10:00:00,1.22497,1.22623,1.22322,1.22479,9791,2,0
2020-05-19 11:00:00,1.22479,1.22522,1.22184,1.22512,9969,2,0
2020-05-19 12:00:00,1.22512,1.22607,1.22371,1.22409,5284,2,0
2020-05-19 13:00:00,1.22409,1.2259,1.22295,1.22477,5640,2,0
2020-05-19 14:00:00,1.22477,1.2251400000000001,1.22327,1.22359,4471,0,0
2020-05-19 15:00:00,1.2236,1.22437,1.22234,1.22434,5135,2,0
2020-05-19 16:00:00,1.22434,1.22526,1.22271,1.22517,8964,2,0
2020-05-19 17:00:00,1.22518,1.22686,1.22382,1.22521,9488,2,0
2020-05-19 18:00:00,1.22522,1.22552,1.22384,1.2251400000000001,6633,2,0
2020-05-19 19:00:00,1.2251400000000001,1.226,1.22457,1.22494,3404,2,0
2020-05-19 20:00:00,1.22493,1.2265,1.2248999999999999,1.22633,2163,2,0
2020-05-19 21:00:00,1.22632,1.22962,1.22614,1.22809,4684,2,0
2020-05-19 22:00:00,1.22809,1.22889,1.22519,1.22536,6555,2,0
2020-05-19 23:00:00,1.22535,1.22581,1.22343,1.22493,3144,2,0
2020-05-20 00:00:00,1.22448,1.22485,1.22418,1.22441,461,14,0
2020-05-20 01:00:00,1.22435,1.22501,1.22412,1.22491,1638,2,0
2020-05-20 02:00:00,1.22491,1.2258499999999999,1.22479,1.22555,877,2,0
2020-05-20 03:00:00,1.22557,1.22661,1.2255,1.22654,2553,2,0
2020-05-20 04:00:00,1.22654,1.22765,1.22616,1.2275800000000001,2479,2,0
2020-05-20 05:00:00,1.2275800000000001,1.2275800000000001,1.22571,1.22595,2782,2,0
2020-05-20 06:00:00,1.22596,1.22688,1.22583,1.22595,2015,2,0
2020-05-20 07:00:00,1.22598,1.22643,1.2258,1.22601,2214,2,0
2020-05-20 08:00:00,1.22601,1.22654,1.22588,1.22616,1880,2,0
2020-05-20 09:00:00,1.22617,1.22692,1.2227000000000001,1.22303,4908,2,0
2020-05-20 10:00:00,1.22304,1.22436,1.22211,1.22255,8334,2,0
2020-05-20 11:00:00,1.22255,1.22475,1.22224,1.22451,6396,2,0
2020-05-20 12:00:00,1.2245300000000001,1.2269700000000001,1.22385,1.22672,6147,2,0
2020-05-20 13:00:00,1.22672,1.22709,1.22448,1.22669,6419,2,0
2020-05-20 14:00:00,1.2267000000000001,1.22715,1.2251400000000001,1.22632,5774,2,0
2020-05-20 15:00:00,1.2264,1.22687,1.22427,1.2258,6447,2,0
2020-05-20 16:00:00,1.22584,1.22874,1.22555,1.2270699999999999,8821,2,0
2020-05-20 17:00:00,1.22703,1.22799,1.22564,1.22694,9700,1,0
2020-05-20 18:00:00,1.22695,1.22748,1.22462,1.22547,7066,2,0
2020-05-20 19:00:00,1.22547,1.22582,1.22273,1.2229,6682,2,0
2020-05-20 20:00:00,1.22291,1.22405,1.22255,1.22318,4375,2,0
2020-05-20 21:00:00,1.22318,1.22405,1.2227999999999999,1.22289,4870,2,0
2020-05-20 22:00:00,1.22288,1.22356,1.22264,1.22313,2982,1,0
2020-05-20 23:00:00,1.22313,1.22388,1.22278,1.22344,1969,2,0
2020-05-21 00:00:00,1.22334,1.22378,1.22251,1.22369,405,20,0
2020-05-21 01:00:00,1.2235800000000001,1.22437,1.22343,1.2237,1685,2,0
2020-05-21 02:00:00,1.22372,1.22395,1.22321,1.2235800000000001,1156,2,0
2020-05-21 03:00:00,1.22359,1.22362,1.22073,1.22088,2589,2,0
2020-05-21 04:00:00,1.22088,1.22101,1.21949,1.21987,3229,2,0
2020-05-21 05:00:00,1.21988,1.22022,1.21921,1.21996,2704,2,0
2020-05-21 06:00:00,1.21997,1.22027,1.21952,1.21962,1770,2,0
2020-05-21 07:00:00,1.21962,1.22059,1.21953,1.22029,1600,2,0
2020-05-21 08:00:00,1.22028,1.22034,1.21849,1.21888,1580,2,0
2020-05-21 09:00:00,1.21888,1.22032,1.21868,1.22007,3638,2,0
2020-05-21 10:00:00,1.2201,1.22078,1.2187000000000001,1.21914,5376,2,0
2020-05-21 11:00:00,1.21914,1.22252,1.21881,1.22252,5420,2,0
2020-05-21 12:00:00,1.22252,1.22371,1.2219,1.22277,5444,2,0
2020-05-21 13:00:00,1.22278,1.22458,1.22234,1.22293,5476,2,0
2020-05-21 14:00:00,1.22292,1.22438,1.22186,1.2225,6626,2,0
2020-05-21 15:00:00,1.22258,1.22444,1.2218,1.22289,6683,2,0
2020-05-21 16:00:00,1.22289,1.2245300000000001,1.22058,1.22367,9008,2,0
2020-05-21 17:00:00,1.22366,1.22493,1.22107,1.22123,12517,2,0
2020-05-21 18:00:00,1.22121,1.22352,1.22083,1.22238,7719,2,0
2020-05-21 19:00:00,1.22239,1.22333,1.2220900000000001,1.22295,4337,2,0
2020-05-21 20:00:00,1.2229700000000001,1.22401,1.2229700000000001,1.22375,3759,2,0
2020-05-21 21:00:00,1.22375,1.22398,1.22252,1.2234,2497,2,0
2020-05-21 22:00:00,1.2234,1.22412,1.22182,1.22192,3529,2,0
2020-05-21 23:00:00,1.22194,1.22244,1.22121,1.22187,2238,2,0
2020-05-22 00:00:00,1.22197,1.22284,1.22162,1.22227,376,6,0
2020-05-22 01:00:00,1.2222,1.22303,1.22182,1.22232,664,5,0
2020-05-22 02:00:00,1.22233,1.22243,1.22199,1.22217,1373,2,0
2020-05-22 03:00:00,1.22218,1.22337,1.22211,1.22262,3356,2,0
2020-05-22 04:00:00,1.22262,1.22334,1.22228,1.22271,3296,2,0
2020-05-22 05:00:00,1.22271,1.22271,1.22066,1.22132,3460,2,0
2020-05-22 06:00:00,1.22131,1.22184,1.2208700000000001,1.22117,2788,2,0
2020-05-22 07:00:00,1.22117,1.22135,1.22049,1.22117,2209,2,0
2020-05-22 08:00:00,1.22117,1.22208,1.21993,1.22154,2399,2,0
2020-05-22 09:00:00,1.2215,1.22191,1.21994,1.22078,5112,2,0
2020-05-22 10:00:00,1.22083,1.22096,1.21622,1.21673,7704,2,0
2020-05-22 11:00:00,1.21673,1.21874,1.2163599999999999,1.21771,6570,2,0
2020-05-22 12:00:00,1.21772,1.21928,1.21649,1.21723,5644,2,0
2020-05-22 13:00:00,1.21723,1.21886,1.21612,1.21834,5950,0,0
2020-05-22 14:00:00,1.21834,1.21925,1.21727,1.21788,6512,2,0
2020-05-22 15:00:00,1.21787,1.21808,1.2166299999999999,1.21704,4782,2,0
2020-05-22 16:00:00,1.21703,1.21857,1.21684,1.21796,6945,2,0
2020-05-22 17:00:00,1.21796,1.22081,1.21736,1.21918,7464,2,0
2020-05-22 18:00:00,1.21918,1.21918,1.21706,1.21763,4786,2,0
2020-05-22 19:00:00,1.21762,1.21834,1.21689,1.21691,2885,2,0
2020-05-22 20:00:00,1.21691,1.21787,1.21649,1.21784,2673,2,0
2020-05-22 21:00:00,1.21781,1.21844,1.21726,1.21733,2685,2,0
2020-05-22 22:00:00,1.21733,1.21768,1.21668,1.2175,3364,2,0
2020-05-22 23:00:00,1.2175,1.21787,1.21655,1.21667,1406,2,0
2020-05-25 00:00:00,1.21699,1.21802,1.21637,1.2169,184,8,0
2020-05-25 01:00:00,1.21689,1.2187000000000001,1.21669,1.21851,736,8,0
2020-05-25 02:00:00,1.21851,1.21878,1.21804,1.21853,1477,3,0
2020-05-25 03:00:00,1.21854,1.21915,1.21772,1.21863,2141,2,0
2020-05-25 04:00:00,1.21868,1.21876,1.2175,1.2181,2250,2,0
2020-05-25 05:00:00,1.21811,1.21817,1.2173,1.21737,2370,2,0
2020-05-25 06:00:00,1.21737,1.21816,1.21737,1.2177,2209,2,0
2020-05-25 07:00:00,1.2177,1.21821,1.2177,1.21802,1441,2,0
2020-05-25 08:00:00,1.21803,1.21836,1.21713,1.21753,1549,2,0
2020-05-25 09:00:00,1.2175,1.21799,1.21694,1.21737,3603,2,0
2020-05-25 10:00:00,1.21737,1.21781,1.21639,1.21651,3987,2,0
2020-05-25 11:00:00,1.21652,1.21871,1.21644,1.21817,3858,2,0
2020-05-25 12:00:00,1.21817,1.21885,1.21777,1.21863,3156,2,0
2020-05-25 13:00:00,1.21862,1.21863,1.2178,1.2182,2688,2,0
2020-05-25 14:00:00,1.21822,1.21918,1.21736,1.21912,2794,2,0
2020-05-25 15:00:00,1.21912,1.21925,1.2184,1.21842,3065,2,0
2020-05-25 16:00:00,1.21842,1.21959,1.21811,1.21948,4746,2,0
2020-05-25 17:00:00,1.21947,1.22033,1.21875,1.21961,4397,2,0
2020-05-25 18:00:00,1.2196,1.21995,1.21894,1.21952,2361,2,0
2020-05-25 19:00:00,1.21952,1.22005,1.21848,1.21863,2035,2,0
2020-05-25 20:00:00,1.21863,1.21958,1.21857,1.21916,5492,2,0
2020-05-25 21:00:00,1.21914,1.21942,1.21899,1.21926,3911,2,0
2020-05-25 22:00:00,1.21926,1.21945,1.21897,1.2193100000000001,2747,7,0
2020-05-25 23:00:00,1.2193100000000001,1.2194,1.21684,1.21832,4441,14,0
2020-05-26 00:00:00,1.21849,1.2187999999999999,1.21747,1.21808,560,83,0
2020-05-26 01:00:00,1.21808,1.21903,1.21754,1.21882,886,8,0
2020-05-26 02:00:00,1.21881,1.22016,1.21876,1.22011,1654,2,0
2020-05-26 03:00:00,1.22012,1.22184,1.21966,1.22167,3238,2,0
2020-05-26 04:00:00,1.22168,1.22231,1.22064,1.22099,3636,2,0
2020-05-26 05:00:00,1.221,1.22152,1.22045,1.22085,2661,2,0
2020-05-26 06:00:00,1.22084,1.22165,1.22042,1.22161,2420,2,0
2020-05-26 07:00:00,1.22161,1.22239,1.22128,1.2218499999999999,1769,2,0
2020-05-26 08:00:00,1.2218499999999999,1.22208,1.22155,1.22203,1515,2,0
2020-05-26 09:00:00,1.22201,1.22574,1.22197,1.22539,5269,2,0
2020-05-26 10:00:00,1.22538,1.22679,1.22497,1.22644,7902,2,0
2020-05-26 11:00:00,1.2264599999999999,1.23047,1.22606,1.23018,8479,2,0
2020-05-26 12:00:00,1.23018,1.23255,1.23014,1.23115,8367,2,0
2020-05-26 13:00:00,1.23114,1.23197,1.2301,1.23094,6166,2,0
2020-05-26 14:00:00,1.23093,1.23434,1.23027,1.2337799999999999,5491,2,0
2020-05-26 15:00:00,1.2337799999999999,1.2349,1.2333,1.23434,5763,2,0
2020-05-26 16:00:00,1.23434,1.23533,1.23289,1.23388,8140,2,0
2020-05-26 17:00:00,1.23392,1.23627,1.2319499999999999,1.23617,10292,2,0
2020-05-26 18:00:00,1.23617,1.23617,1.23333,1.23348,8081,2,0
2020-05-26 19:00:00,1.23347,1.23462,1.23324,1.2335099999999999,5203,2,0
2020-05-26 20:00:00,1.2335099999999999,1.23367,1.23215,1.23253,4194,2,0
2020-05-26 21:00:00,1.23252,1.23443,1.23239,1.23422,4197,2,0
2020-05-26 22:00:00,1.23422,1.2346,1.2325599999999999,1.23278,4818,2,0
2020-05-26 23:00:00,1.23279,1.23385,1.23275,1.2331,2542,2,0
2020-05-27 00:00:00,1.23322,1.2339,1.23285,1.23326,705,11,0
2020-05-27 01:00:00,1.23328,1.23363,1.23322,1.23339,1387,2,0
2020-05-27 02:00:00,1.23339,1.2337,1.23299,1.23313,2196,2,0
