time,open,high,low,close,tick_volume,spread,real_volume
2020-05-08 12:00:00,1.08343,1.08429,1.08333,1.08416,3465,1,0
2020-05-08 13:00:00,1.08416,1.08467,1.08381,1.0843,2583,1,0
2020-05-08 14:00:00,1.08429,1.0845,1.08356,1.08407,2872,1,0
2020-05-08 15:00:00,1.08405,1.08524,1.0825,1.08358,10751,1,0
2020-05-08 16:00:00,1.08358,1.08378,1.08218,1.08256,5789,1,0
2020-05-08 17:00:00,1.08255,1.08753,1.08147,1.0872,9354,0,0
2020-05-08 18:00:00,1.0872,1.08746,1.08496,1.08538,6110,1,0
2020-05-08 19:00:00,1.08538,1.08538,1.08405,1.08466,3314,1,0
2020-05-08 20:00:00,1.08466,1.08522,1.08417,1.08499,1995,1,0
2020-05-08 21:00:00,1.085,1.08535,1.08418,1.08418,2060,1,0
2020-05-08 22:00:00,1.0842,1.0843099999999999,1.0832600000000001,1.08371,2985,1,0
2020-05-08 23:00:00,1.08372,1.08405,1.08344,1.08381,1805,1,0
2020-05-11 00:00:00,1.08251,1.08351,1.0825,1.08315,287,12,0
2020-05-11 01:00:00,1.08315,1.08376,1.08289,1.08344,2179,1,0
2020-05-11 02:00:00,1.08343,1.08395,1.08286,1.08376,2135,1,0
2020-05-11 03:00:00,1.08376,1.0846,1.0834,1.08455,2859,1,0
2020-05-11 04:00:00,1.08456,1.08505,1.0841,1.085,2026,1,0
2020-05-11 05:00:00,1.085,1.08501,1.08451,1.08478,1528,1,0
2020-05-11 06:00:00,1.08477,1.08481,1.08448,1.0847,1066,1,0
2020-05-11 07:00:00,1.08471,1.08496,1.08464,1.08465,1064,1,0
2020-05-11 08:00:00,1.08465,1.08472,1.08402,1.08411,1072,1,0
2020-05-11 09:00:00,1.08414,1.0847,1.08363,1.0842,3100,1,0
2020-05-11 10:00:00,1.08419,1.08447,1.08261,1.08339,4942,1,0
2020-05-11 11:00:00,1.08339,1.08367,1.08085,1.08179,4948,1,0
2020-05-11 12:00:00,1.08179,1.08276,1.08101,1.08244,3632,1,0
2020-05-11 13:00:00,1.08244,1.08297,1.0815,1.08186,3623,1,0
2020-05-11 14:00:00,1.0818699999999999,1.08224,1.0812599999999999,1.08142,3822,1,0
2020-05-11 15:00:00,1.08141,1.08258,1.08141,1.08201,5704,0,0
2020-05-11 16:00:00,1.08201,1.08437,1.08199,1.0833,6154,1,0
2020-05-11 17:00:00,1.0833,1.08363,1.08135,1.08243,7781,1,0
2020-05-11 18:00:00,1.08244,1.08267,1.08026,1.08166,7112,1,0
2020-05-11 19:00:00,1.08169,1.08174,1.08069,1.0808,5623,0,0
2020-05-11 20:00:00,1.0808,1.0812,1.08067,1.0811,2327,1,0
2020-05-11 21:00:00,1.08109,1.08113,1.08036,1.08093,2339,1,0
2020-05-11 22:00:00,1.08093,1.08174,1.08078,1.08145,2013,1,0
2020-05-11 23:00:00,1.08147,1.08164,1.08005,1.08057,2727,1,0
2020-05-12 00:00:00,1.08047,1.08073,1.08039,1.08073,211,6,0
2020-05-12 01:00:00,1.08073,1.08103,1.08064,1.08095,925,1,0
2020-05-12 02:00:00,1.08096,1.08106,1.08074,1.08092,1453,1,0
2020-05-12 03:00:00,1.08093,1.08102,1.07843,1.07925,3523,1,0
2020-05-12 04:00:00,1.07926,1.07956,1.07878,1.07946,2000,1,0
2020-05-12 05:00:00,1.07946,1.08008,1.07928,1.08001,1776,1,0
2020-05-12 06:00:00,1.08002,1.08071,1.07984,1.08067,1289,1,0
2020-05-12 07:00:00,1.08066,1.08087,1.08004,1.08047,1493,1,0
2020-05-12 08:00:00,1.08047,1.08172,1.08003,1.08096,2351,1,0
2020-05-12 09:00:00,1.08096,1.0824799999999999,1.08033,1.0820400000000001,3810,1,0
2020-05-12 10:00:00,1.08203,1.08274,1.0806,1.08157,5705,1,0
2020-05-12 11:00:00,1.08159,1.08269,1.08144,1.082,5000,1,0
2020-05-12 12:00:00,1.08199,1.08243,1.08123,1.08195,3920,1,0
2020-05-12 13:00:00,1.08195,1.08363,1.08158,1.08347,4953,1,0
2020-05-12 14:00:00,1.08346,1.08487,1.08333,1.08487,5029,1,0
2020-05-12 15:00:00,1.08488,1.08644,1.08404,1.08594,6689,1,0
2020-05-12 16:00:00,1.08592,1.0885,1.08569,1.08771,8157,0,0
2020-05-12 17:00:00,1.08772,1.08788,1.08613,1.08746,7416,1,0
2020-05-12 18:00:00,1.08745,1.08776,1.08619,1.08626,5267,0,0
2020-05-12 19:00:00,1.08626,1.08661,1.08479,1.08507,3900,1,0
2020-05-12 20:00:00,1.08508,1.08581,1.08471,1.0852,3593,1,0
2020-05-12 21:00:00,1.0852,1.08579,1.08502,1.08531,2769,1,0
2020-05-12 22:00:00,1.0853,1.08562,1.0848200000000001,1.08502,2932,1,0
2020-05-12 23:00:00,1.08503,1.08518,1.08466,1.08474,1572,1,0
2020-05-13 00:00:00,1.08475,1.08478,1.08461,1.08464,257,1,0
2020-05-13 01:00:00,1.08466,1.08519,1.08466,1.08517,1528,1,0
2020-05-13 02:00:00,1.08516,1.08516,1.08453,1.08455,1029,1,0
2020-05-13 03:00:00,1.08454,1.08571,1.08445,1.0855,2242,1,0
2020-05-13 04:00:00,1.08551,1.08567,1.08511,1.08547,2035,1,0
2020-05-13 05:00:00,1.08547,1.08561,1.08471,1.08507,2714,1,0
2020-05-13 06:00:00,1.08507,1.08521,1.08473,1.08507,1241,1,0
2020-05-13 07:00:00,1.08507,1.08508,1.08437,1.0849199999999999,1433,1,0
2020-05-13 08:00:00,1.0849199999999999,1.0854,1.08446,1.08494,1701,1,0
2020-05-13 09:00:00,1.08496,1.08556,1.08437,1.08451,3021,0,0
2020-05-13 10:00:00,1.08451,1.08506,1.08307,1.0838,4835,1,0
2020-05-13 11:00:00,1.08381,1.08456,1.08352,1.08423,4048,1,0
2020-05-13 12:00:00,1.08423,1.08476,1.0835,1.08426,3669,1,0
2020-05-13 13:00:00,1.08426,1.08659,1.08406,1.08651,3499,0,0
2020-05-13 14:00:00,1.08651,1.08784,1.08603,1.08765,5079,1,0
2020-05-13 15:00:00,1.08765,1.08811,1.08712,1.08791,5237,1,0
2020-05-13 16:00:00,1.08793,1.08964,1.08531,1.08613,15274,1,0
2020-05-13 17:00:00,1.0861399999999999,1.08651,1.08371,1.08384,8894,1,0
2020-05-13 18:00:00,1.08383,1.08464,1.08304,1.08363,7356,1,0
2020-05-13 19:00:00,1.08362,1.0839,1.08197,1.08221,5423,1,0
2020-05-13 20:00:00,1.0822,1.08224,1.08124,1.08178,3530,1,0
2020-05-13 21:00:00,1.08177,1.0824,1.08152,1.08154,3254,1,0
2020-05-13 22:00:00,1.08153,1.08205,1.08116,1.0815,3250,1,0
2020-05-13 23:00:00,1.08148,1.0819,1.0814,1.0817,1353,1,0
2020-05-14 00:00:00,1.08172,1.08205,1.0816,1.08203,582,1,0
2020-05-14 01:00:00,1.08203,1.08206,1.08152,1.08179,907,1,0
2020-05-14 02:00:00,1.08179,1.08217,1.08165,1.08209,1092,1,0
2020-05-14 03:00:00,1.08209,1.08237,1.0817,1.08215,1586,1,0
2020-05-14 04:00:00,1.08215,1.08217,1.08086,1.08092,2220,1,0
2020-05-14 05:00:00,1.08092,1.08152,1.08088,1.08149,1304,1,0
2020-05-14 06:00:00,1.08149,1.08152,1.08071,1.08088,1157,1,0
2020-05-14 07:00:00,1.08089,1.081,1.0805,1.08094,817,1,0
2020-05-14 08:00:00,1.08094,1.08112,1.08044,1.08073,1224,1,0
2020-05-14 09:00:00,1.08073,1.0813,1.08014,1.08075,3173,1,0
2020-05-14 10:00:00,1.08077,1.08139,1.07961,1.08043,5384,1,0
2020-05-14 11:00:00,1.08043,1.08202,1.08022,1.081,3865,1,0
2020-05-14 12:00:00,1.081,1.08129,1.08062,1.08085,2985,0,0
2020-05-14 13:00:00,1.08087,1.08092,1.0783,1.07915,6605,1,0
2020-05-14 14:00:00,1.07915,1.07947,1.07752,1.07891,5902,1,0
2020-05-14 15:00:00,1.07891,1.0795,1.07747,1.07887,6030,1,0
2020-05-14 16:00:00,1.07887,1.08009,1.07836,1.07901,5300,1,0
2020-05-14 17:00:00,1.07901,1.08162,1.07886,1.08112,7968,1,0
2020-05-14 18:00:00,1.08112,1.08149,1.07883,1.07985,7565,1,0
2020-05-14 19:00:00,1.07986,1.08046,1.0781,1.07825,5276,0,0
2020-05-14 20:00:00,1.07825,1.0790899999999999,1.07801,1.0782,3776,1,0
2020-05-14 21:00:00,1.07821,1.07865,1.07799,1.07831,2691,1,0
2020-05-14 22:00:00,1.07831,1.08024,1.07816,1.07995,4568,1,0
2020-05-14 23:00:00,1.07995,1.08047,1.0796999999999999,1.08038,1586,1,0
2020-05-15 00:00:00,1.08026,1.08071,1.08019,1.08063,416,1,0
2020-05-15 01:00:00,1.08063,1.08068,1.08014,1.08033,1372,1,0
2020-05-15 02:00:00,1.08034,1.08079,1.08027,1.08058,993,1,0
2020-05-15 03:00:00,1.08058,1.08072,1.07994,1.08053,2457,1,0
2020-05-15 04:00:00,1.08053,1.08069,1.08013,1.08023,1857,1,0
2020-05-15 05:00:00,1.08023,1.08036,1.07983,1.08028,1864,1,0
2020-05-15 06:00:00,1.0803,1.08071,1.08022,1.0805,1463,1,0
2020-05-15 07:00:00,1.0805,1.08066,1.08034,1.08051,1033,1,0
2020-05-15 08:00:00,1.0805,1.08072,1.08028,1.08061,1071,1,0
2020-05-15 09:00:00,1.08062,1.08097,1.07955,1.0799,2807,1,0
2020-05-15 10:00:00,1.0799,1.0819,1.07931,1.08162,4490,1,0
2020-05-15 11:00:00,1.08161,1.08194,1.08056,1.08112,3567,1,0
2020-05-15 12:00:00,1.08112,1.08172,1.08068,1.0812599999999999,3763,1,0
2020-05-15 13:00:00,1.08127,1.08189,1.08062,1.081,4266,1,0
2020-05-15 14:00:00,1.08101,1.08164,1.07971,1.08,5350,0,0
2020-05-15 15:00:00,1.08,1.084,1.07887,1.08294,9750,0,0
2020-05-15 16:00:00,1.08295,1.08512,1.08222,1.08376,8782,1,0
2020-05-15 17:00:00,1.08376,1.0839,1.0814,1.08193,7718,1,0
2020-05-15 18:00:00,1.08192,1.08253,1.08107,1.08155,6059,1,0
2020-05-15 19:00:00,1.08155,1.08221,1.08038,1.08068,4828,0,0
2020-05-15 20:00:00,1.08069,1.08129,1.08046,1.08106,2440,1,0
2020-05-15 21:00:00,1.08105,1.08172,1.08084,1.08139,1831,1,0
2020-05-15 22:00:00,1.08141,1.08184,1.08118,1.0817,1694,1,0
2020-05-15 23:00:00,1.08168,1.08203,1.08123,1.0818,2513,1,0
2020-05-18 00:00:00,1.08045,1.08198,1.08038,1.08156,494,8,0
2020-05-18 01:00:00,1.08156,1.0823,1.08151,1.08207,1657,1,0
2020-05-18 02:00:00,1.08207,1.0823,1.08177,1.08185,1271,1,0
2020-05-18 03:00:00,1.08185,1.08232,1.08162,1.08168,1716,1,0
2020-05-18 04:00:00,1.08168,1.08235,1.0814300000000001,1.08224,1847,1,0
2020-05-18 05:00:00,1.08223,1.08268,1.08217,1.08252,1458,1,0
2020-05-18 06:00:00,1.08252,1.08264,1.08225,1.08235,866,1,0
2020-05-18 07:00:00,1.08236,1.08244,1.08194,1.08205,624,1,0
2020-05-18 08:00:00,1.0820400000000001,1.08206,1.08174,1.08184,1001,1,0
2020-05-18 09:00:00,1.08183,1.08286,1.08166,1.08195,1833,1,0
2020-05-18 10:00:00,1.08195,1.08251,1.08077,1.0813,3094,0,0
2020-05-18 11:00:00,1.08132,1.0817,1.08022,1.08093,3494,1,0
2020-05-18 12:00:00,1.08092,1.08096,1.07997,1.08084,3230,1,0
2020-05-18 13:00:00,1.0808200000000001,1.08164,1.08027,1.08114,2605,1,0
2020-05-18 14:00:00,1.08115,1.08227,1.08089,1.08199,3278,1,0
2020-05-18 15:00:00,1.08198,1.08437,1.08194,1.08375,4996,1,0
2020-05-18 16:00:00,1.08376,1.0866500000000001,1.08367,1.08572,7278,1,0
2020-05-18 17:00:00,1.08572,1.08698,1.08505,1.08572,5645,1,0
2020-05-18 18:00:00,1.08573,1.0913599999999999,1.08532,1.09027,12735,1,0
2020-05-18 19:00:00,1.09027,1.09199,1.08988,1.0909,8470,0,0
2020-05-18 20:00:00,1.0909,1.09269,1.09048,1.09174,5374,1,0
2020-05-18 21:00:00,1.09175,1.09185,1.091,1.09138,3051,1,0
2020-05-18 22:00:00,1.09138,1.09209,1.09125,1.09208,2078,1,0
2020-05-18 23:00:00,1.09207,1.0921,1.09119,1.09119,1715,1,0
2020-05-19 00:00:00,1.09168,1.09208,1.09112,1.09149,940,1,0
2020-05-19 01:00:00,1.09149,1.09193,1.09121,1.09164,1516,1,0
2020-05-19 02:00:00,1.09165,1.09176,1.09129,1.09139,1321,1,0
2020-05-19 03:00:00,1.09139,1.09238,1.09134,1.0919,3127,1,0
2020-05-19 04:00:00,1.0919,1.09199,1.09094,1.09111,2521,1,0
2020-05-19 05:00:00,1.09111,1.09116,1.09049,1.0905,1495,1,0
2020-05-19 06:00:00,1.0905,1.09096,1.0902,1.09082,1609,1,0
2020-05-19 07:00:00,1.09083,1.09134,1.09083,1.09095,1147,1,0
2020-05-19 08:00:00,1.09095,1.09158,1.0907499999999999,1.09156,1648,1,0
2020-05-19 09:00:00,1.09155,1.09428,1.09142,1.09401,5380,0,0
2020-05-19 10:00:00,1.09401,1.09452,1.09254,1.0929,6310,1,0
2020-05-19 11:00:00,1.0929,1.09531,1.09213,1.09508,7742,1,0
2020-05-19 12:00:00,1.09507,1.09562,1.09447,1.09465,4819,1,0
2020-05-19 13:00:00,1.09467,1.09759,1.09438,1.09681,4885,1,0
2020-05-19 14:00:00,1.0968,1.09686,1.09434,1.09483,3496,0,0
2020-05-19 15:00:00,1.09482,1.09529,1.0942,1.09506,4313,0,0
2020-05-19 16:00:00,1.09505,1.09507,1.09261,1.09343,6667,1,0
2020-05-19 17:00:00,1.09342,1.09494,1.09293,1.09479,7319,0,0
2020-05-19 18:00:00,1.09479,1.09486,1.0924,1.09364,4764,1,0
2020-05-19 19:00:00,1.09364,1.09378,1.09279,1.09294,2242,1,0
2020-05-19 20:00:00,1.09294,1.09406,1.09265,1.09397,1627,1,0
2020-05-19 21:00:00,1.09396,1.09539,1.09372,1.09462,2679,1,0
2020-05-19 22:00:00,1.09461,1.09475,1.09252,1.09257,3096,1,0
2020-05-19 23:00:00,1.09259,1.09275,1.09187,1.09217,1784,1,0
2020-05-20 00:00:00,1.0923,1.0926,1.09185,1.0921,590,1,0
2020-05-20 01:00:00,1.09208,1.0925,1.09187,1.09241,1330,1,0
2020-05-20 02:00:00,1.09241,1.09273,1.09226,1.09259,990,1,0
2020-05-20 03:00:00,1.0926,1.09393,1.09259,1.09381,1459,1,0
2020-05-20 04:00:00,1.09382,1.09448,1.09367,1.09439,1996,1,0
2020-05-20 05:00:00,1.09439,1.09451,1.09356,1.0937000000000001,1950,1,0
2020-05-20 06:00:00,1.0937000000000001,1.09468,1.0937000000000001,1.09402,1266,1,0
2020-05-20 07:00:00,1.09403,1.09421,1.09375,1.09411,961,1,0
2020-05-20 08:00:00,1.09411,1.09457,1.09401,1.0943100000000001,941,1,0
2020-05-20 09:00:00,1.0943100000000001,1.09491,1.0937999999999999,1.09421,2770,1,0
2020-05-20 10:00:00,1.09422,1.09599,1.09378,1.09425,5318,1,0
2020-05-20 11:00:00,1.09426,1.09471,1.09402,1.0942,3843,1,0
2020-05-20 12:00:00,1.09419,1.09562,1.09383,1.09503,4188,1,0
2020-05-20 13:00:00,1.09503,1.09538,1.09381,1.09538,3879,1,0
2020-05-20 14:00:00,1.09537,1.09651,1.09501,1.09639,4110,1,0
2020-05-20 15:00:00,1.09639,1.09666,1.09493,1.09649,4460,0,0
2020-05-20 16:00:00,1.09649,1.09835,1.09619,1.09809,7446,0,0
2020-05-20 17:00:00,1.09808,1.09989,1.09776,1.09911,7355,0,0
2020-05-20 18:00:00,1.09911,1.09957,1.09768,1.09794,5403,1,0
2020-05-20 19:00:00,1.09793,1.09808,1.09711,1.09756,3968,1,0
2020-05-20 20:00:00,1.09756,1.09888,1.09732,1.09804,3055,0,0
2020-05-20 21:00:00,1.09805,1.09921,1.09786,1.09854,3180,1,0
2020-05-20 22:00:00,1.09854,1.09873,1.09803,1.09812,2191,1,0
2020-05-20 23:00:00,1.09813,1.09816,1.09748,1.09776,996,1,0
2020-05-21 00:00:00,1.09816,1.0982,1.09749,1.09782,266,1,0
2020-05-21 01:00:00,1.09782,1.09816,1.09781,1.09789,744,1,0
2020-05-21 02:00:00,1.0979,1.09805,1.09785,1.09795,400,1,0
2020-05-21 03:00:00,1.09795,1.09795,1.09678,1.09682,1907,1,0
2020-05-21 04:00:00,1.09682,1.09688,1.09566,1.09613,1974,1,0
2020-05-21 05:00:00,1.09612,1.09637,1.09564,1.0963,1998,1,0
2020-05-21 06:00:00,1.09629,1.0964,1.09585,1.09607,913,1,0
2020-05-21 07:00:00,1.09607,1.0964,1.09596,1.09607,818,1,0
2020-05-21 08:00:00,1.09607,1.09613,1.09522,1.09547,1070,1,0
2020-05-21 09:00:00,1.09547,1.09672,1.09526,1.09668,2317,0,0
2020-05-21 10:00:00,1.09667,1.09789,1.09565,1.09672,4362,0,0
2020-05-21 11:00:00,1.09672,1.09731,1.09623,1.09721,4007,1,0
2020-05-21 12:00:00,1.09722,1.09762,1.09601,1.09608,3585,1,0
2020-05-21 13:00:00,1.09608,1.09922,1.09606,1.09848,4480,1,0
2020-05-21 14:00:00,1.09848,1.10032,1.09829,1.09934,5825,1,0
2020-05-21 15:00:00,1.09938,1.10083,1.09823,1.09953,6952,0,0
2020-05-21 16:00:00,1.09953,1.09954,1.0967,1.09859,7691,1,0
2020-05-21 17:00:00,1.0986,1.09891,1.09371,1.09389,10355,1,0
2020-05-21 18:00:00,1.09389,1.09588,1.09388,1.09514,5986,0,0
2020-05-21 19:00:00,1.09514,1.09587,1.09503,1.09549,2896,1,0
2020-05-21 20:00:00,1.09549,1.09686,1.09547,1.09578,3022,0,0
2020-05-21 21:00:00,1.09579,1.09594,1.0950199999999999,1.09554,1994,1,0
2020-05-21 22:00:00,1.09551,1.0961400000000001,1.09459,1.09495,2517,1,0
2020-05-21 23:00:00,1.09495,1.09501,1.09417,1.09462,1457,1,0
2020-05-22 00:00:00,1.09478,1.09517,1.09456,1.09471,356,1,0
2020-05-22 01:00:00,1.09477,1.0953,1.09466,1.09503,864,1,0
2020-05-22 02:00:00,1.09506,1.09517,1.09481,1.09489,1151,1,0
2020-05-22 03:00:00,1.09489,1.09535,1.09462,1.09474,2245,1,0
2020-05-22 04:00:00,1.09474,1.09515,1.09444,1.09463,2475,1,0
2020-05-22 05:00:00,1.09463,1.09463,1.09361,1.09414,1920,1,0
2020-05-22 06:00:00,1.09413,1.09432,1.093,1.09347,2149,1,0
2020-05-22 07:00:00,1.09347,1.09347,1.0927,1.09294,2068,1,0
2020-05-22 08:00:00,1.09293,1.09298,1.09186,1.09275,2059,1,0
2020-05-22 09:00:00,1.09275,1.0932,1.09215,1.09267,3331,1,0
2020-05-22 10:00:00,1.09267,1.09286,1.09041,1.09042,5066,1,0
2020-05-22 11:00:00,1.09042,1.09122,1.08961,1.08994,4557,0,0
2020-05-22 12:00:00,1.08993,1.09073,1.0887,1.08921,3585,1,0
2020-05-22 13:00:00,1.08922,1.09058,1.08893,1.0903100000000001,4172,1,0
2020-05-22 14:00:00,1.0903100000000001,1.09131,1.08972,1.09055,4397,1,0
2020-05-22 15:00:00,1.09055,1.09086,1.08981,1.08983,3595,0,0
2020-05-22 16:00:00,1.08983,1.09044,1.08912,1.08961,4960,1,0
2020-05-22 17:00:00,1.0896,1.09036,1.08854,1.08907,5378,1,0
2020-05-22 18:00:00,1.08907,1.08994,1.08891,1.0893,3278,1,0
2020-05-22 19:00:00,1.08931,1.08945,1.08873,1.08879,2121,1,0
2020-05-22 20:00:00,1.08879,1.08947,1.08875,1.08926,2064,1,0
2020-05-22 21:00:00,1.08925,1.09004,1.08925,1.08973,1527,1,0
2020-05-22 22:00:00,1.08973,1.09057,1.08961,1.09038,2222,0,0
2020-05-22 23:00:00,1.09035,1.09045,1.09,1.09024,1191,1,0
2020-05-25 00:00:00,1.08959,1.09003,1.08943,1.08954,202,3,0
2020-05-25 01:00:00,1.08972,1.09051,1.08956,1.09037,1093,1,0
2020-05-25 02:00:00,1.09038,1.09082,1.09025,1.09078,1424,0,0
2020-05-25 03:00:00,1.09077,1.09087,1.09009,1.0901399999999999,1609,1,0
2020-05-25 04:00:00,1.09015,1.09022,1.08922,1.0894,2135,1,0
2020-05-25 05:00:00,1.0894,1.08967,1.0887,1.08874,1629,1,0
2020-05-25 06:00:00,1.08874,1.08923,1.08874,1.08893,1229,1,0
2020-05-25 07:00:00,1.08894,1.08908,1.08885,1.08905,726,1,0
2020-05-25 08:00:00,1.08905,1.08934,1.08866,1.08882,644,1,0
2020-05-25 09:00:00,1.08882,1.08904,1.08742,1.0878700000000001,2549,1,0
2020-05-25 10:00:00,1.08785,1.0882,1.08705,1.08757,2425,1,0
2020-05-25 11:00:00,1.08759,1.08911,1.08754,1.0889,2508,0,0
2020-05-25 12:00:00,1.0889199999999999,1.09021,1.08883,1.09016,2582,1,0
2020-05-25 13:00:00,1.09015,1.09041,1.08987,1.09002,2258,1,0
2020-05-25 14:00:00,1.09003,1.0913599999999999,1.08939,1.09132,2196,1,0
2020-05-25 15:00:00,1.09134,1.09144,1.09032,1.09042,2326,1,0
2020-05-25 16:00:00,1.09041,1.09102,1.08911,1.0895299999999999,2783,1,0
2020-05-25 17:00:00,1.0895299999999999,1.08999,1.08898,1.08925,2652,1,0
2020-05-25 18:00:00,1.08925,1.08991,1.08922,1.08952,1448,1,0
2020-05-25 19:00:00,1.08952,1.08971,1.08913,1.08932,1393,1,0
2020-05-25 20:00:00,1.08934,1.08979,1.08923,1.08977,2301,1,0
2020-05-25 21:00:00,1.08973,1.08986,1.08963,1.08983,749,1,0
2020-05-25 22:00:00,1.08983,1.08995,1.08951,1.08962,1261,1,0
2020-05-25 23:00:00,1.08965,1.08972,1.08937,1.08954,908,1,0
2020-05-26 00:00:00,1.08958,1.08958,1.08914,1.08927,525,15,0
2020-05-26 01:00:00,1.08925,1.08952,1.0892,1.08947,457,1,0
2020-05-26 02:00:00,1.08946,1.09017,1.08946,1.09015,646,1,0
2020-05-26 03:00:00,1.09016,1.09103,1.08967,1.09097,2037,1,0
2020-05-26 04:00:00,1.09097,1.09142,1.09081,1.09124,2873,1,0
2020-05-26 05:00:00,1.09124,1.09141,1.09077,1.09118,1446,1,0
2020-05-26 06:00:00,1.09117,1.0919699999999999,1.09106,1.0918,1541,1,0
2020-05-26 07:00:00,1.09179,1.09218,1.09162,1.0919,1327,1,0
2020-05-26 08:00:00,1.09191,1.09223,1.09162,1.0922,1081,1,0
2020-05-26 09:00:00,1.09219,1.09294,1.09175,1.09183,2888,1,0
2020-05-26 10:00:00,1.09183,1.09391,1.09146,1.09352,4714,1,0
2020-05-26 11:00:00,1.09352,1.09596,1.0933,1.09573,4974,1,0
2020-05-26 12:00:00,1.09573,1.0973,1.09572,1.09629,5390,0,0
2020-05-26 13:00:00,1.09629,1.09652,1.09515,1.09537,3588,1,0
2020-05-26 14:00:00,1.09536,1.09801,1.09521,1.09784,4044,0,0
2020-05-26 15:00:00,1.09783,1.0979,1.09615,1.09706,4431,1,0
2020-05-26 16:00:00,1.09706,1.09799,1.09638,1.09792,7719,1,0
2020-05-26 17:00:00,1.09791,1.09899,1.09724,1.09868,8512,1,0
2020-05-26 18:00:00,1.09868,1.09917,1.09687,1.09692,6040,1,0
2020-05-26 19:00:00,1.09692,1.09765,1.09679,1.09761,3225,1,0
2020-05-26 20:00:00,1.09763,1.09846,1.09704,1.09789,2792,1,0
2020-05-26 21:00:00,1.09789,1.09945,1.09785,1.09936,2291,1,0
2020-05-26 22:00:00,1.09935,1.09956,1.09784,1.09816,3504,1,0
2020-05-26 23:00:00,1.09817,1.0989,1.09811,1.09818,1519,1,0
2020-05-27 00:00:00,1.09812,1.09835,1.09747,1.09752,827,1,0
2020-05-27 01:00:00,1.09752,1.09824,1.09751,1.09816,799,1,0
2020-05-27 02:00:00,1.09817,1.09851,1.09782,1.09784,949,1,0
2020-05-27 03:00:00,1.09784,1.09796,1.09677,1.09701,2238,1,0
2020-05-27 04:00:00,1.09702,1.09749,1.09669,1.09674,2896,1,0
2020-05-27 05:00:00,1.09674,1.09679,1.09551,1.09595,2859,1,0
2020-05-27 06:00:00,1.09596,1.09641,1.09588,1.0962,2006,1,0
2020-05-27 07:00:00,1.09621,1.09628,1.09536,1.09549,1903,1,0
2020-05-27 08:00:00,1.09549,1.09595,1.09521,1.09585,2030,1,0
