Periodo,F1_Score,Accuracy,Precision,Recall,Dropout,LR,Momentum
2021-39,1.0,1.0,1.0,1.0,0.14720095101234376,0.000825187234250628,0.24431172220956587
2021-40,1.0,1.0,1.0,1.0,0.24518048770861453,0.0033440603532412655,0.550983784889485
2021-41,1.0,1.0,1.0,1.0,0.4597902748606515,0.00027545372956564845,0.21170769360430833
2021-42,0.9291521486643438,0.9523809523809523,0.9523809523809523,1.0,0.39351164778501846,0.019331675475606224,0.2148906790967932
2021-43,0.9323467230443974,0.9545454545454546,0.9545454545454546,1.0,0.14533407751711358,0.010047743313664958,0.4569904712786722
2021-48,1.0,1.0,1.0,1.0,0.2900718443366873,0.0002390489726933668,0.6922248514482271
2021-49,1.0,1.0,1.0,1.0,0.10892913203784489,0.00016587024193703327,0.3190226468547516
2021-50,0.8526315789473683,0.9,0.9,1.0,0.19262290473552476,0.02734289550016087,0.4092125797182418
2021-51,0.6428571428571428,0.75,0.75,1.0,0.3561434944635484,0.025864385786987,0.6375987702655129
2021-52,0.7363636363636363,0.8181818181818182,0.8181818181818182,1.0,0.10277101739389717,0.000119922198801332,0.09279629118003041
2022-01,1.0,1.0,1.0,1.0,0.11221369435864284,0.006537497342604468,0.6622250803718757
2022-02,0.9573498964803312,0.9714285714285714,0.9714285714285714,1.0,0.11233122772882292,0.07235039682021599,0.899293837451331
2022-03,0.45,0.6,0.6,1.0,0.3673236214172698,0.06326070173483844,0.1903883617061284
2022-05,1.0,1.0,1.0,1.0,0.21183072965869873,0.0019191394081166763,0.034933070811118704
2022-06,0.9151260504201681,0.9428571428571428,0.9428571428571428,1.0,0.4350927410579928,0.02631623144737654,0.47199832183929674
2022-07,0.9011494252873563,0.9333333333333333,0.9333333333333333,1.0,0.17643647730413048,0.029373000416339886,0.807739552221755
2022-08,0.9174603174603173,0.9444444444444444,0.9444444444444444,1.0,0.3829057713740204,0.007058102901650525,0.11457093160795226
2022-09,1.0,1.0,1.0,1.0,0.1368076113901363,0.08102903150301867,0.004314127836078408
2022-10,0.7837037037037037,0.8518518518518519,0.8518518518518519,1.0,0.3267330246550991,0.0005330107352302947,0.6982219514690581
2022-11,1.0,1.0,1.0,1.0,0.13494745022061047,0.0004298239925014261,0.5763438306527899
2022-12,1.0,1.0,1.0,1.0,0.12522151574721183,0.012168868902117424,0.8886947745901609
2022-13,1.0,1.0,1.0,1.0,0.27644318375399246,0.01633070904566299,0.29432489284591473
2022-14,1.0,1.0,1.0,1.0,0.12352649320017971,0.021999467502399544,0.8050820589376456
2022-16,1.0,1.0,1.0,1.0,0.4729928387586989,0.0002187646515570058,0.009802976304454748
2022-17,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.4720873279620732,0.0011997161963965565,0.18110616052355716
2022-18,1.0,1.0,1.0,1.0,0.3687251469114733,0.0042293375851911695,0.5479455162868736
2022-19,1.0,1.0,1.0,1.0,0.20107742283293947,0.0001603421302091639,0.01947402349934585
2022-20,1.0,1.0,1.0,1.0,0.33476291437267214,0.07020339907807963,0.8156678294446018
2022-21,0.9352657004830917,0.9565217391304348,0.9565217391304348,1.0,0.4771635983370214,0.003417308802174643,0.22793878447205168
2022-22,0.9635651912074675,0.975609756097561,0.975609756097561,1.0,0.10675680160296826,0.09452341109629142,0.6942541204601854
2022-24,0.8047619047619048,0.8666666666666667,0.8666666666666667,1.0,0.36145936540874934,0.00034067144802675634,0.31207055296542485
2022-25,1.0,1.0,1.0,1.0,0.2288564431552149,0.0007108428250353536,0.3872056458416197
2022-26,1.0,1.0,1.0,1.0,0.4709527333918242,0.06477017835183406,0.8135067536162432
2022-27,0.8941798941798941,0.9285714285714286,0.9285714285714286,1.0,0.48699301405651574,0.002095978193133494,0.8436418901546472
2022-28,1.0,1.0,1.0,1.0,0.3002098603726482,0.0012626683993896886,0.06816015599082735
2022-29,1.0,1.0,1.0,1.0,0.23943534587782955,0.007922608635657412,0.4598444282214118
2022-30,1.0,1.0,1.0,1.0,0.10546770759301266,0.019907258288258796,0.04714150233807022
2022-31,1.0,1.0,1.0,1.0,0.2779432688546748,0.0004604816751393031,0.34907298359011985
2022-32,1.0,1.0,1.0,1.0,0.40321408253677804,0.04930307708138953,0.5161430284673331
2022-34,1.0,1.0,1.0,1.0,0.41473159612191846,0.09754580052090683,0.7413027826895984
2022-36,1.0,1.0,1.0,1.0,0.45081041207244155,0.0001927647092366013,0.6724702133249484
2022-37,0.8658008658008658,0.9090909090909091,0.9090909090909091,1.0,0.2959483027563175,0.0001333955496467497,0.6470102957843145
2022-39,0.6428571428571428,0.75,0.75,1.0,0.20387112164458518,0.011897453523716644,0.7874890255547045
2022-40,0.3333333333333333,0.5,0.5,1.0,0.35540073250659465,0.0005011948560236353,0.5826532139571032
2022-41,0.711111111111111,0.8,0.8,1.0,0.37872400655168226,0.013931160713681522,0.6864838852661975
2022-42,0.5333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3851335049423177,0.06952068692335489,0.2905489168887328
2022-43,0.958528951486698,0.9722222222222222,0.9722222222222222,1.0,0.10627948557344605,0.006533871728943105,0.26061925267876856
2022-44,1.0,1.0,1.0,1.0,0.34122102267050325,0.00043817117643113403,0.14912861887127787
2022-45,1.0,1.0,1.0,1.0,0.29713830616026293,0.0008470070274457868,0.16599611747365395
2022-46,1.0,1.0,1.0,1.0,0.4046602437895994,0.00010812005125838157,0.39401195975603676
2022-47,1.0,1.0,1.0,1.0,0.4450996322180337,0.004419064155224428,0.6951129480798851
2022-48,1.0,1.0,1.0,1.0,0.14397676783878546,0.0003991129311452508,0.4118353696999171
2022-49,0.8423180592991913,0.8928571428571429,0.8928571428571429,1.0,0.12459209422350047,0.03816582454311093,0.4595504173492263
2022-50,1.0,1.0,1.0,1.0,0.3391514619304551,0.00028614984973707386,0.5449443396341677
2022-51,0.6805555555555556,0.7777777777777778,0.7777777777777778,1.0,0.23280372540626032,0.012299673464808309,0.13143845010752742
2022-52,1.0,1.0,1.0,1.0,0.2166824844272199,0.0011994277888713442,0.32691388841814467
2023-01,0.8166666666666667,0.875,0.875,1.0,0.4858107369655422,0.0008451223447163777,0.8508752205686744
2023-02,0.9100378787878788,0.9393939393939394,0.9393939393939394,1.0,0.23265881371061978,0.008037255367406968,0.42618078641584317
2023-03,0.6428571428571428,0.75,0.75,1.0,0.12526077204379493,0.00678064961121082,0.21734813560480942
2023-04,0.9660397074190178,0.9772727272727273,0.9772727272727273,1.0,0.45565772344631594,0.02502881648151182,0.20814818931267426
2023-05,0.8861538461538461,0.9230769230769231,0.9230769230769231,1.0,0.2487359602728935,0.005841268047150945,0.007083483726391982
2023-06,0.9174603174603173,0.9444444444444444,0.9444444444444444,1.0,0.33323757529202935,0.02707890891215939,0.48791271377233614
2023-07,1.0,1.0,1.0,1.0,0.31257878675618156,0.014033184512715822,0.43482590750050854
2023-08,0.494949494949495,0.6363636363636364,0.6363636363636364,1.0,0.3858164745319579,0.009008977055404188,0.5568479828505304
2023-09,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.36322908948670873,0.0012164425894253782,0.3661782903697412
2023-11,0.9379432624113475,0.9583333333333334,0.9583333333333334,1.0,0.481175613355444,0.013387196511323064,0.03988499435491011
2023-12,0.3333333333333333,0.5,0.5,1.0,0.1352563441007989,0.0009717552932121715,0.1616125793809943
2023-13,1.0,1.0,1.0,1.0,0.2461416431763837,0.0024476431453506827,0.42616114256249193
2023-14,0.8272058823529411,0.8823529411764706,0.8823529411764706,1.0,0.2402369148271371,0.000788672318881147,0.045016363962635676
2023-15,1.0,1.0,1.0,1.0,0.2555120657944867,0.003901433541083058,0.21665038287206861
2023-16,0.06666666666666667,0.2,0.2,1.0,0.1564301551106091,0.00015852085435050375,0.6638149801449176
2023-18,0.8715415019762847,0.9130434782608695,0.9130434782608695,1.0,0.4278392189124415,0.00043106269861815845,0.7983693946652475
2023-19,1.0,1.0,1.0,1.0,0.4828343985399526,0.013759085389829208,0.3075540328726108
2023-22,1.0,1.0,1.0,1.0,0.18053887318354747,0.0128320756757938,0.026111882422298126
2023-23,1.0,1.0,1.0,1.0,0.23380175449790488,0.02067239080056974,0.8768670440348791
2023-24,0.9644291451520366,0.9761904761904762,0.9761904761904762,1.0,0.21549232660910378,0.009785408926473336,0.24213934802328338
2023-27,0.711111111111111,0.8,0.8,1.0,0.126533138120584,0.022879504208802567,0.7273929521244576
2023-28,0.8400799600199899,0.8913043478260869,0.8913043478260869,1.0,0.25712745310793444,0.0012134096209108402,0.13228907305066018
2023-29,0.0,0.0,0.0,0.0,0.39934750991318857,0.002030401589262648,0.8040661804400393
2023-30,1.0,1.0,1.0,1.0,0.4536142550909392,0.0008649502834208612,0.5239775264439446
2023-32,0.0,0.0,0.0,0.0,0.25668820508170853,0.0011539182412452097,0.5627873688529332
2023-34,0.7575757575757576,0.8333333333333334,0.8333333333333334,1.0,0.3273120062047731,0.05853818051541842,0.6922738237255053
2023-35,0.8768115942028986,0.9166666666666666,0.9166666666666666,1.0,0.13088732180407253,0.002988742044981761,0.16633513026806532
2023-37,0.7982120051085568,0.8620689655172413,0.8620689655172413,1.0,0.1623618903644288,0.005985796809414207,0.87089490658625
2023-38,0.6428571428571428,0.75,0.75,1.0,0.18792367935243656,0.00011504937118367431,0.08375027889742785
2023-39,0.7363636363636363,0.8181818181818182,0.8181818181818182,1.0,0.3051811389155246,0.008793254989339755,0.20606542809109724
2023-40,1.0,1.0,1.0,1.0,0.49957260984049434,0.004614737903887586,0.4682354531173503
2023-41,0.8047619047619048,0.8666666666666667,0.8666666666666667,1.0,0.23036914926005553,0.00010005694109924929,0.1390983530926886
2023-42,0.1,0.25,0.25,1.0,0.3690287307238468,0.08069831649336169,0.38211594006452726
2023-43,0.6124401913875598,0.7272727272727273,0.7272727272727273,1.0,0.4572084319506774,0.0043108868898942415,0.8040619345392951
2023-44,1.0,1.0,1.0,1.0,0.3755453093733011,0.026670157441266315,0.45827237508953556
2023-45,0.6428571428571428,0.75,0.75,1.0,0.32027512623805443,0.00014413200709386848,0.6042528204778581
2023-46,1.0,1.0,1.0,1.0,0.42962100605178233,0.011673992864583295,0.29468397721997763
2023-47,1.0,1.0,1.0,1.0,0.4854972879521807,0.00038206262554622795,0.8320857283270958
2023-48,0.868733850129199,0.9111111111111111,0.9111111111111111,1.0,0.3260183638294612,0.03401151928049049,0.22620530531984992
2023-49,0.08080808080808081,0.2222222222222222,0.2222222222222222,1.0,0.4031272632833265,0.00011086846495730272,0.8073721972861915
2023-50,1.0,1.0,1.0,1.0,0.15429020584025835,0.03716049773529893,0.071152434163453
2023-51,1.0,1.0,1.0,1.0,0.26383269557889477,0.08515726808939968,0.41698279751523587
2023-52,0.9712471994025391,0.9807692307692307,0.9807692307692307,1.0,0.30213593787516135,0.0008136675445194332,0.24289076012683997
2024-04,0.8166666666666667,0.875,0.875,1.0,0.19857906983606194,0.00043928550134523283,0.7864556393565413
2024-07,0.5664335664335665,0.6923076923076923,0.6923076923076923,1.0,0.22884000165180957,0.009268046269073143,0.5560259339742941
2024-09,0.9404081632653061,0.96,0.96,1.0,0.4597423138864878,0.031432561662657725,0.18683749450219658
2024-11,0.7912087912087912,0.8571428571428571,0.8571428571428571,1.0,0.49985293266771536,0.016156823902698826,0.5573205114304375
2024-13,0.7217675941080196,0.8076923076923077,0.8076923076923077,1.0,0.4191834983147029,0.09339702843886982,0.22082837214908071
2024-14,1.0,1.0,1.0,1.0,0.3048021559940802,0.0052611481113766425,0.8081737388556629
2024-16,1.0,1.0,1.0,1.0,0.21632917179135208,0.018328267284074596,0.801729487584385
2024-17,0.07852564102564102,0.21875,0.21875,1.0,0.21109035240703333,0.0001301848384582618,0.546017795999156
